Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,2.178
Comp. Cola Columna,Cu 324.75,2.307
Barren,Cu 324.75,2.23
Cabeza puntual retorno,Cu 324.75,2.051
Celda # 11-A,Cu 324.75,0.153
Celda # 11-B,Cu 324.75,0.087
Celda # 11-C,Cu 324.75,0.08
Celda # 6-F2,Cu 324.75,0.065
Celda #5-9,Cu 324.75,0.859
Celda #(F1+F2),Cu 324.75,2.636
NE Tubo 1,Cu 324.75,0.084
NE Tubo 2,Cu 324.75,0.582
NE Tubo 4,Cu 324.75,1.541
NE Tubo 5,Cu 324.75,0.429
NE Tubo 6,Cu 324.75,8.424
NE Tubo 7,Cu 324.75,1.534
Puntual Noroeste,Cu 324.75,2.621
Barren Patios,Cu 324.75,2.44
Tubo 3,Cu 324.75,2.454
Especial 1,Cu 324.75,0.15
Especial 2,Cu 324.75,0.068
Especial 3,Cu 324.75,0.136
Especial 4,Cu 324.75,0.308
Especial 5,Cu 324.75,0.109
Especial 6,Cu 324.75,0.057
