Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,0.685
Columna #2,Cu 324.75,0.649
Columna #3,Cu 324.75,0.612
Columna #4,Cu 324.75,0.586
Columna #5,Cu 324.75,0.545
Comp. Cabeza Columna,Cu 324.75,0.745
Comp. Cola Columna,Cu 324.75,0.669
Barren,Cu 324.75,0.615
Cabeza puntual retorno,Cu 324.75,0.757
Celda # 11-A,Cu 324.75,2.930
Celda # 11-B,Cu 324.75,0.382
Celda # 11-C,Cu 324.75,0.418
Celda #5-9,Cu 324.75,1.290
Celda #(F1+F2),Cu 324.75,0.546
NE Tubo 1,Cu 324.75,0.171
NE Tubo 2,Cu 324.75,0.384
NE Tubo 4,Cu 324.75,0.222
NE Tubo 5,Cu 324.75,0.223
NE Tubo 6,Cu 324.75,1.116
NE Tubo 7,Cu 324.75,0.667
Puntual Noroeste,Cu 324.75,0.513
Barren Patios,Cu 324.75,0.769
Tubo 3,Cu 324.75,0.699
Especial 1,Cu 324.75,0.234
Especial 2,Cu 324.75,0.550
Especial 3,Cu 324.75,0.233
Especial 4,Cu 324.75,0.243
Especial 5,Cu 324.75,2.104
