Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.116
Comp. Cola Columna,Au 242.80,0.007
Barren,Au 242.80,0.018
Cabeza puntual retorno,Au 242.80,0.115
Celda # 11-A,Au 242.80,0.035
Celda # 11-B,Au 242.80,0.024
Celda # 11-C,Au 242.80,0.012
Celda #5-9,Au 242.80,0.02
Celda #(F1+F2),Au 242.80,0.112
NE Tubo 1,Au 242.80,0.001
NE Tubo 2,Au 242.80,0.116
NE Tubo 4,Au 242.80,0.049
NE Tubo 5,Au 242.80,0.049
NE Tubo 6,Au 242.80,0.092
NE Tubo 7,Au 242.80,0.074
Puntual Noroeste,Au 242.80,0.117
Barren Patios,Au 242.80,0.01
Tubo 3,Au 242.80,0.166
Especial 1,Au 242.80,0.079
Especial 2,Au 242.80,0.046
Especial 3,Au 242.80,0.063
Especial 4,Au 242.80,0.075
Especial 5,Au 242.80,0.021
Columna #1,Au 242.80,0.067
Columna #2,Au 242.80,0.043
Columna #3,Au 242.80,0.02
Columna #4,Au 242.80,0.012
Columna #5,Au 242.80,0.009
