Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.306
Cabeza puntual retorno,Cu 324.75,0.214
Celda #(F1+F2),Cu 324.75,0.315
Puntual Noroeste,Cu 324.75,0.326
Tubo 3,Cu 324.75,0.351
Comp. Cola Columna,Cu 324.75,0.218
Barren,Cu 324.75,0.207
Celda # 11-A,Cu 324.75,0.117
Celda # 11-B,Cu 324.75,0.044
Celda # 11-C,Cu 324.75,0.081
Celda #5-9,Cu 324.75,0.160
NE Tubo 1,Cu 324.75,0.009
NE Tubo 2,Cu 324.75,0.031
NE Tubo 4,Cu 324.75,0.055
NE Tubo 5,Cu 324.75,0.055
NE Tubo 6,Cu 324.75,0.025
NE Tubo 7,Cu 324.75,1.044
Barren Patios,Cu 324.75,0.254
Especial 1,Cu 324.75,0.025
Especial 2,Cu 324.75,0.008
Especial 3,Cu 324.75,0.182
Especial 4,Cu 324.75,0.173
Especial 5,Cu 324.75,0.024
Columna #1,Cu 324.75,0.240
Columna #2,Cu 324.75,0.185
Columna #3,Cu 324.75,0.142
Columna #4,Cu 324.75,0.115
Columna #5,Cu 324.75,0.089
