Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,2.023
Cabeza puntual retorno,Cu 324.75,1.959
Celda #(F1+F2),Cu 324.75,2.272
Puntual Noroeste,Cu 324.75,2.300
Barren Patios,Cu 324.75,2.044
Tubo 3,Cu 324.75,2.159
Comp. Cola Columna,Cu 324.75,1.996
Barren,Cu 324.75,2.062
Celda # 11-A,Cu 324.75,0.174
Celda # 11-B,Cu 324.75,0.080
Celda # 11-C,Cu 324.75,0.069
Celda #5-9,Cu 324.75,0.736
NE Tubo 1,Cu 324.75,0.027
NE Tubo 2,Cu 324.75,0.444
NE Tubo 4,Cu 324.75,1.367
NE Tubo 5,Cu 324.75,0.322
NE Tubo 6,Cu 324.75,7.174
NE Tubo 7,Cu 324.75,1.181
Especial 1,Cu 324.75,0.075
Especial 2,Cu 324.75,0.033
Especial 3,Cu 324.75,0.092
Especial 4,Cu 324.75,0.273
Especial 5,Cu 324.75,0.050
Columna #1,Cu 324.75,1.903
Columna #2,Cu 324.75,1.861
Columna #3,Cu 324.75,1.901
Columna #4,Cu 324.75,1.837
Columna #5,Cu 324.75,1.804
