Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.338
Cabeza puntual retorno,Cu 324.75,0.275
Celda #(F1+F2),Cu 324.75,0.287
Puntual Noroeste,Cu 324.75,0.124
Tubo 3,Cu 324.75,0.281
Comp. Cola Columna,Cu 324.75,0.182
Barren,Cu 324.75,0.340
Celda # 11-A,Cu 324.75,0.108
Celda # 11-B,Cu 324.75,0.066
Celda # 11-C,Cu 324.75,0.384
Celda #5-9,Cu 324.75,0.424
NE Tubo 1,Cu 324.75,0.029
NE Tubo 2,Cu 324.75,0.061
NE Tubo 4,Cu 324.75,0.026
NE Tubo 5,Cu 324.75,0.008
NE Tubo 6,Cu 324.75,0.004
NE Tubo 7,Cu 324.75,0.094
Barren Patios,Cu 324.75,0.280
Especial 1,Cu 324.75,0.020
Especial 2,Cu 324.75,0.030
Especial 3,Cu 324.75,0.075
Especial 4,Cu 324.75,0.073
Especial 5,Cu 324.75,0.616
Columna #1,Cu 324.75,0.262
Columna #2,Cu 324.75,0.269
Columna #3,Cu 324.75,0.273
Columna #4,Cu 324.75,0.264
Columna #5,Cu 324.75,0.280
