Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.307
Comp. Cola Columna,Cu 324.75,2.148
Barren,Cu 324.75,1.763
Cabeza puntual retorno,Cu 324.75,1.277
Celda # 11-A,Cu 324.75,8.454
Celda # 11-B,Cu 324.75,0.711
Celda # 11-C,Cu 324.75,3.048
Celda #5-9,Cu 324.75,0.561
Celda #(F1+F2),Cu 324.75,1.043
NE Tubo 1,Cu 324.75,0.117
NE Tubo 2,Cu 324.75,0.786
NE Tubo 4,Cu 324.75,2.446
NE Tubo 5,Cu 324.75,1.005
NE Tubo 6,Cu 324.75,0.589
NE Tubo 7,Cu 324.75,0.718
Puntual Noroeste,Cu 324.75,1.131
Barren Patios,Cu 324.75,1.664
Tubo 3,Cu 324.75,0.512
Especial 1,Cu 324.75,0.404
Especial 2,Cu 324.75,0.182
Especial 3,Cu 324.75,0.301
Especial 4,Cu 324.75,0.387
Especial 5,Cu 324.75,3.284
Columna #1,Cu 324.75,1.687
Columna #2,Cu 324.75,1.887
Columna #3,Cu 324.75,2.049
Columna #4,Cu 324.75,2.163
Columna #5,Cu 324.75,2.281
