Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.767
Comp. Cola Columna,Cu 324.75,0.573
Barren,Cu 324.75,0.84
Cabeza puntual retorno,Cu 324.75,0.639
Columna #1,Cu 324.75,0.617
Columna #2,Cu 324.75,0.629
Columna #3,Cu 324.75,0.635
Columna #4,Cu 324.75,0.651
Columna #5,Cu 324.75,0.655
Celda # 11-A,Cu 324.75,0.136
Celda # 11-B,Cu 324.75,0.042
Celda # 11-C,Cu 324.75,0.021
Celda #5-9,Cu 324.75,0.346
Celda #(F1+F2),Cu 324.75,0.721
NE Tubo 1,Cu 324.75,0.011
NE Tubo 2,Cu 324.75,0.034
NE Tubo 4,Cu 324.75,0.02
NE Tubo 5,Cu 324.75,0.024
NE Tubo 6,Cu 324.75,0.293
NE Tubo 7,Cu 324.75,4.778
Puntual Noroeste,Cu 324.75,0.842
Barren Patios,Cu 324.75,0.528
Tubo 3,Cu 324.75,1.016
Especial 1,Cu 324.75,0.112
Especial 2,Cu 324.75,0.054
Especial 3,Cu 324.75,0.139
Especial 4,Cu 324.75,0.215
Especial 5,Cu 324.75,0.074
Especial 6,Cu 324.75,0.009
