Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.392
Cabeza puntual retorno,Cu 324.75,0.289
Celda #(F1+F2),Cu 324.75,0.288
Puntual Noroeste,Cu 324.75,0.297
Tubo 3,Cu 324.75,0.438
Comp. Cola Columna,Cu 324.75,0.301
Barren,Cu 324.75,0.354
Celda # 11-B,Cu 324.75,0.058
Celda # 11-A,Cu 324.75,0.128
Celda # 11-C,Cu 324.75,0.099
Celda #5-9,Cu 324.75,0.356
NE Tubo 1,Cu 324.75,0.035
NE Tubo 2,Cu 324.75,0.035
NE Tubo 4,Cu 324.75,0.028
NE Tubo 5,Cu 324.75,0.015
NE Tubo 6,Cu 324.75,0.013
NE Tubo 7,Cu 324.75,0.803
Barren Patios,Cu 324.75,0.075
Especial 1,Cu 324.75,0.031
Especial 2,Cu 324.75,0.015
Especial 3,Cu 324.75,0.150
Especial 4,Cu 324.75,0.136
Especial 5,Cu 324.75,0.031
Columna #1,Cu 324.75,0.202
Columna #2,Cu 324.75,0.154
Columna #3,Cu 324.75,0.121
Columna #4,Cu 324.75,0.093
Columna #5,Cu 324.75,0.067
