Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,5.568
Comp. Cola Columna,Cu 324.75,5.547
Barren,Cu 324.75,5.788
Cabeza puntual retorno,Cu 324.75,5.551
Celda # 11-A,Cu 324.75,2.592
Celda # 11-B,Cu 324.75,0.122
Celda # 11-C,Cu 324.75,0.642
Celda #5-9,Cu 324.75,0.608
Celda #(F1+F2),Cu 324.75,5.891
NE Tubo 1,Cu 324.75,0.118
NE Tubo 2,Cu 324.75,0.164
NE Tubo 4,Cu 324.75,0.812
NE Tubo 5,Cu 324.75,5.476
NE Tubo 6,Cu 324.75,0.56
NE Tubo 7,Cu 324.75,41.67
Puntual Noroeste,Cu 324.75,6.062
Barren Patios,Cu 324.75,5.63
Tubo 3,Cu 324.75,3.915
Especial 1,Cu 324.75,0.084
Especial 2,Cu 324.75,0.025
Especial 3,Cu 324.75,0.156
Especial 4,Cu 324.75,0.909
Especial 5,Cu 324.75,0.055
Especial 6,Cu 324.75,0.069
Pileta Patio,Cu 324.75,0.418
