Sample ID,Analyte Name,Reported Conc (Samp)
60,Ag 328.07,0.029
61,Ag 328.07,0.021
62,Ag 328.07,0.047
63,Ag 328.07,0.065
COL. 1,Ag 328.07,0.061
COL. 2,Ag 328.07,0.043
COL. 3,Ag 328.07,0.049
COL. 4,Ag 328.07,0.038
COL. 5,Ag 328.07,0.121
COL. 6,Ag 328.07,0.158
375-1,Ag 328.07,0.035
375-2,Ag 328.07,0.044
375-3,Ag 328.07,0.043
375-4,Ag 328.07,0.026
VM 1,Ag 328.07,0.082
VM 2,Ag 328.07,0.028
VM 3,Ag 328.07,0.017
VM 4,Ag 328.07,0.473
VM 5,Ag 328.07,0.215
VM 6,Ag 328.07,0.072
VM 7,Ag 328.07,0.016
VM 8,Ag 328.07,0.301
VM 9,Ag 328.07,0.683
