"Analista","JGS"
"Fecha de inicio","05:45 p. m. 07/07/2022"
"Hoja de trabajo","Ec000026_3"
"Comentario",""
"Métodos","Au"

"Método: Au EFAA30 (Llama)"

"Au","PATRON",0.4797,"","mg/L",5.8,0.0096,0.0004,0.0095,0.0102,0.0091
"Au","BLANCO",0.0087,"","mg/L",">100",0.0002,0.0003,0.0007,0.0000,-0.0002
"Au","BLANCO REACTIVO",0.0000,"","mg/L",">100",0.0002,0.0003,0.0006,-0.0002,0.0001
"Au","EC000026-001",0.0150,"","mg/L",37.8,0.0013,0.0002,0.0018,0.0011,0.0009
"Au","EC000026-002",0.0763,"","mg/L",3.0,0.0065,0.0004,0.0063,0.0066,0.0066
"Au","EC000026-003",0.2182,"","mg/L",3.4,0.0188,0.0004,0.0188,0.0195,0.0182
"Au","EC000026-005",0.0744,"","mg/L",4.2,0.0063,0.0002,0.0065,0.0065,0.0060
"Au","EC000026-006",0.0611,"","mg/L",11.1,0.0052,0.0005,0.0045,0.0055,0.0056
"Au","EC000026-007",0.0523,"","mg/L",3.8,0.0045,0.0006,0.0043,0.0046,0.0044
"Au","EC000026-008",0.0422,"","mg/L",9.6,0.0036,0.0004,0.0038,0.0038,0.0032
"Au","EC000026-009",0.0425,"","mg/L",5.0,0.0036,0.0003,0.0037,0.0038,0.0034
"Au","EC000026-010",0.0503,"","mg/L",8.6,0.0043,0.0003,0.0046,0.0039,0.0044
"Au","PATRON",0.5164,"","mg/L",1.3,0.0103,-0.0004,0.0102,0.0104,0.0104
"Au","BLANCO",-0.0009,"","mg/L",">100",0.0000,-0.0005,0.0001,0.0001,-0.0003
"Au","BLANCO REACTIVO",0.0000,"","mg/L",52.0,0.0006,0.0003,0.0010,0.0005,0.0004
"Au","EC000026-011",0.0320,"","mg/L",19.4,0.0027,-0.0005,0.0023,0.0033,0.0026
"Au","EC000026-012",0.0087,"","mg/L",48.8,0.0007,-0.0003,0.0009,0.0010,0.0003
"Au","EC000026-013",0.1345,"","mg/L",5.3,0.0115,-0.0004,0.0121,0.0115,0.0109
"Au","EC000026-014",0.1518,"","mg/L",1.8,0.0130,-0.0001,0.0133,0.0128,0.0130
"Au","EC000026-016",0.0540,"","mg/L",8.2,0.0046,-0.0003,0.0043,0.0045,0.0050
"Au","EC000026-017",0.0583,"","mg/L",7.6,0.0050,-0.0001,0.0046,0.0054,0.0049
"Au","EC000026-018",0.0013,"","mg/L",63.8,0.0001,-0.0002,0.0002,0.0001,0.0000
"Au","EC000026-019",0.0527,"","mg/L",7.5,0.0045,-0.0001,0.0049,0.0043,0.0044
"Au","EC000026-020",0.0569,"","mg/L",8.1,0.0049,-0.0003,0.0050,0.0051,0.0044
"Au","PATRON",0.5127,"","mg/L",3.4,0.0103,-0.0006,0.0106,0.0099,0.0103
"Au","BLANCO",-0.0055,"","mg/L",">100",-0.0001,-0.0007,0.0000,-0.0003,0.0001
"Au","BLANCO REACTIVO",0.0000,"","mg/L",38.1,0.0005,-0.0002,0.0007,0.0003,0.0005
"Au","EC000026-021",0.0735,"","mg/L",8.2,0.0063,-0.0003,0.0069,0.0061,0.0059
"Au","EC000026-022",0.0547,"","mg/L",8.3,0.0047,-0.0004,0.0048,0.0050,0.0042
"Au","PATRON",0.5078,"","mg/L",4.5,0.0102,-0.0009,0.0107,0.0100,0.0098
"Au","BLANCO",-0.0008,"","mg/L",">100",0.0000,-0.0006,-0.0002,-0.0001,0.0002
"Au","BLANCO REACTIVO",0.0000,"","mg/L",25.1,0.0007,-0.0001,0.0007,0.0006,0.0009
