Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,2.227
Comp. Cola Columna,Cu 324.75,2.302
Barren,Cu 324.75,2.102
Cabeza puntual retorno,Cu 324.75,2.189
Celda # 11-A,Cu 324.75,0.35
Celda # 11-B,Cu 324.75,0.066
Celda # 11-C,Cu 324.75,0.044
Celda # 6-F2,Cu 324.75,0.027
Celda #5-9,Cu 324.75,2.123
Celda #(F1+F2),Cu 324.75,2.533
NE Tubo 1,Cu 324.75,0.025
NE Tubo 2,Cu 324.75,0.258
NE Tubo 4,Cu 324.75,1.818
NE Tubo 5,Cu 324.75,5.436
NE Tubo 6,Cu 324.75,8.096
NE Tubo 7,Cu 324.75,0.813
Puntual Noroeste,Cu 324.75,2.492
Barren Patios,Cu 324.75,2.13
Tubo 3,Cu 324.75,1.648
Especial 1,Cu 324.75,0.081
Especial 2,Cu 324.75,0.02
Especial 3,Cu 324.75,0.535
Especial 4,Cu 324.75,2.807
Especial 5,Cu 324.75,0.052
