Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,1.123
Comp. Cola Columna,Cu 324.75,1.375
Barren,Cu 324.75,1.435
Cabeza puntual retorno,Cu 324.75,1.154
Celda # 11-A,Cu 324.75,2.729
Celda # 11-B,Cu 324.75,0.114
Celda # 11-C,Cu 324.75,0.232
Celda #5-9,Cu 324.75,0.023
Celda #(F1+F2),Cu 324.75,1.148
NE Tubo 1,Cu 324.75,0.024
NE Tubo 2,Cu 324.75,0.215
NE Tubo 4,Cu 324.75,0.222
NE Tubo 5,Cu 324.75,0.122
NE Tubo 6,Cu 324.75,0.12
NE Tubo 7,Cu 324.75,0.532
Puntual Noroeste,Cu 324.75,1.133
Barren Patios,Cu 324.75,1.502
Tubo 3,Cu 324.75,3.131
Especial 1,Cu 324.75,0.218
Especial 2,Cu 324.75,0.05
Especial 3,Cu 324.75,1.937
Especial 4,Cu 324.75,4.057
Especial 5,Cu 324.75,0.077
Columna #1,Cu 324.75,1.041
Columna #2,Cu 324.75,1.046
Columna #3,Cu 324.75,1.239
Columna #4,Cu 324.75,1.247
Columna #5,Cu 324.75,1.335
