Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.144
Comp. Cola Columna,Au 242.80,0.006
Barren,Au 242.80,0.008
Cabeza puntual retorno,Au 242.80,0.146
Celda # 11-A,Au 242.80,0.022
Celda # 11-B,Au 242.80,0.005
Celda # 11-C,Au 242.80,0.002
Celda # 6-F2,Au 242.80,0.028
Celda #5-9,Au 242.80,0.098
Celda #(F1+F2),Au 242.80,0.160
NE Tubo 1,Au 242.80,0.001
NE Tubo 2,Au 242.80,0.094
NE Tubo 4,Au 242.80,0.087
NE Tubo 5,Au 242.80,0.237
NE Tubo 6,Au 242.80,0.115
NE Tubo 7,Au 242.80,0.289
Puntual Noroeste,Au 242.80,0.156
Barren Patios,Au 242.80,0.012
Tubo 3,Au 242.80,0.176
Especial 1,Au 242.80,0.033
Especial 2,Au 242.80,0.068
Especial 3,Au 242.80,0.043
Especial 4,Au 242.80,0.080
Especial 5,Au 242.80,0.081
