Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,2.128
Comp. Cola Columna,Cu 324.75,2.279
Barren,Cu 324.75,2.151
Cabeza puntual retorno,Cu 324.75,2.112
Celda # 11-A,Cu 324.75,0.184
Celda # 11-B,Cu 324.75,0.070
Celda # 11-C,Cu 324.75,0.775
Celda # 6-F2,Cu 324.75,0.067
Celda #5-9,Cu 324.75,0.151
Celda #(F1+F2),Cu 324.75,2.235
NE Tubo 1,Cu 324.75,0.034
NE Tubo 2,Cu 324.75,0.052
NE Tubo 4,Cu 324.75,1.792
NE Tubo 5,Cu 324.75,1.868
NE Tubo 6,Cu 324.75,0.160
NE Tubo 7,Cu 324.75,8.404
Puntual Noroeste,Cu 324.75,2.260
Barren Patios,Cu 324.75,2.111
Tubo 3,Cu 324.75,0.305
Especial 1,Cu 324.75,0.093
Especial 2,Cu 324.75,0.080
Especial 3,Cu 324.75,0.170
Especial 4,Cu 324.75,0.538
Especial 5,Cu 324.75,0.085
