Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.289
Cabeza puntual retorno,Cu 324.75,0.265
Celda #(F1+F2),Cu 324.75,0.273
Puntual Noroeste,Cu 324.75,0.309
Tubo 3,Cu 324.75,0.439
Comp. Cola Columna,Cu 324.75,0.357
Barren,Cu 324.75,0.517
Celda # 11-A,Cu 324.75,0.138
Celda # 11-B,Cu 324.75,0.075
Celda # 11-C,Cu 324.75,0.105
Celda #5-9,Cu 324.75,0.473
NE Tubo 1,Cu 324.75,0.061
NE Tubo 2,Cu 324.75,0.071
NE Tubo 4,Cu 324.75,0.065
NE Tubo 5,Cu 324.75,0.052
NE Tubo 6,Cu 324.75,0.063
NE Tubo 7,Cu 324.75,0.625
Barren Patios,Cu 324.75,0.251
Especial 1,Cu 324.75,0.081
Especial 2,Cu 324.75,0.059
Especial 3,Cu 324.75,0.168
Especial 4,Cu 324.75,0.163
Especial 5,Cu 324.75,0.087
Columna #1,Cu 324.75,0.264
Columna #2,Cu 324.75,0.264
Columna #3,Cu 324.75,0.282
Columna #4,Cu 324.75,0.266
Columna #5,Cu 324.75,0.280
