Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.156
Comp. Cola Columna,Ag 328.07,0.125
Barren,Ag 328.07,0.215
Cabeza puntual retorno,Ag 328.07,0.16
Columna #1,Ag 328.07,0.148
Columna #2,Ag 328.07,0.152
Columna #3,Ag 328.07,0.137
Columna #4,Ag 328.07,0.13
Columna #5,Ag 328.07,0.119
Celda # 11-A,Ag 328.07,0.033
Celda # 11-B,Ag 328.07,0.032
Celda # 11-C,Ag 328.07,0.04
Celda #5-9,Ag 328.07,0.091
Celda #(F1+F2),Ag 328.07,0.174
NE Tubo 1,Ag 328.07,0.758
NE Tubo 2,Ag 328.07,0.052
NE Tubo 4,Ag 328.07,0.054
NE Tubo 5,Ag 328.07,0.037
NE Tubo 6,Ag 328.07,0.032
NE Tubo 7,Ag 328.07,0.19
Puntual Noroeste,Ag 328.07,0.177
Barren Patios,Ag 328.07,0.212
Tubo 3,Ag 328.07,0.206
Especial 1,Ag 328.07,0.065
Especial 2,Ag 328.07,0.109
Especial 3,Ag 328.07,0.049
Especial 4,Ag 328.07,0.039
Especial 5,Ag 328.07,0.073
