Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.422
Comp. Cola Columna,Ag 328.07,0.282
Barren,Ag 328.07,0.27
Cabeza puntual retorno,Ag 328.07,0.419
Columna #1,Ag 328.07,0.405
Columna #2,Ag 328.07,0.379
Columna #3,Ag 328.07,0.344
Columna #4,Ag 328.07,0.305
Columna #5,Ag 328.07,0.26
Celda # 11-A,Ag 328.07,0.019
Celda # 11-B,Ag 328.07,0.042
Celda # 11-C,Ag 328.07,0.019
Celda #5-9,Ag 328.07,0.019
Celda #(F1+F2),Ag 328.07,0.07
NE Tubo 1,Ag 328.07,0.327
NE Tubo 2,Ag 328.07,0.335
NE Tubo 4,Ag 328.07,0.929
NE Tubo 5,Ag 328.07,0.542
NE Tubo 6,Ag 328.07,0.409
NE Tubo 7,Ag 328.07,1.337
Puntual Noroeste,Ag 328.07,0.689
Barren Patios,Ag 328.07,0.27
Tubo 3,Ag 328.07,0.614
Especial 1,Ag 328.07,0.027
Especial 2,Ag 328.07,0.041
Especial 3,Ag 328.07,0.012
Especial 4,Ag 328.07,0.014
Especial 5,Ag 328.07,0.029
