Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,2.309
Comp. Cola Columna,Cu 324.75,2.304
Barren,Cu 324.75,2.24
Cabeza puntual retorno,Cu 324.75,2.107
Celda # 11-A,Cu 324.75,0.178
Celda # 11-B,Cu 324.75,0.098
Celda # 11-C,Cu 324.75,0.087
Celda # 6-F2,Cu 324.75,0.068
Celda #5-9,Cu 324.75,0.894
Celda #(F1+F2),Cu 324.75,2.43
NE Tubo 1,Cu 324.75,0.081
NE Tubo 2,Cu 324.75,0.503
NE Tubo 4,Cu 324.75,1.006
NE Tubo 5,Cu 324.75,0.661
NE Tubo 6,Cu 324.75,9.051
NE Tubo 7,Cu 324.75,1.521
Puntual Noroeste,Cu 324.75,2.449
Barren Patios,Cu 324.75,2.165
Tubo 3,Cu 324.75,2.163
Especial 1,Cu 324.75,0.166
Especial 2,Cu 324.75,0.118
Especial 3,Cu 324.75,0.151
Especial 4,Cu 324.75,0.291
Especial 5,Cu 324.75,0.152
Especial 6,Cu 324.75,0.104
