Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,2.666
Comp. Cola Columna,Cu 324.75,2.826
Barren,Cu 324.75,2.608
Cabeza puntual retorno,Cu 324.75,2.685
Celda # 11-A,Cu 324.75,0.699
Celda # 11-B,Cu 324.75,0.027
Celda # 11-C,Cu 324.75,0.007
Celda # 6-F2,Cu 324.75,0.022
Celda #5-9,Cu 324.75,2.443
Celda #(F1+F2),Cu 324.75,3.015
NE Tubo 1,Cu 324.75,0.032
NE Tubo 2,Cu 324.75,0.05
NE Tubo 4,Cu 324.75,2.254
NE Tubo 5,Cu 324.75,12.67
NE Tubo 6,Cu 324.75,6.864
NE Tubo 7,Cu 324.75,1.302
Puntual Noroeste,Cu 324.75,2.999
Barren Patios,Cu 324.75,2.498
Tubo 3,Cu 324.75,2.253
Especial 1,Cu 324.75,0.181
Especial 2,Cu 324.75,0.055
Especial 3,Cu 324.75,1.106
Especial 4,Cu 324.75,3.54
Especial 5,Cu 324.75,0.252
Especial 6,Cu 324.75,0.021
