Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.609
Comp. Cola Columna,Cu 324.75,0.522
Barren,Cu 324.75,0.618
Cabeza puntual retorno,Cu 324.75,0.565
Celda # 11-A,Cu 324.75,0.173
Celda # 11-B,Cu 324.75,0.042
Celda # 11-C,Cu 324.75,0.029
Celda # 6-F2,Cu 324.75,0.005
Celda #5-9,Cu 324.75,0.448
Celda #(F1+F2),Cu 324.75,0.727
NE Tubo 1,Cu 324.75,0.031
NE Tubo 2,Cu 324.75,0.089
NE Tubo 4,Cu 324.75,0.014
NE Tubo 5,Cu 324.75,0.009
NE Tubo 6,Cu 324.75,0.646
NE Tubo 7,Cu 324.75,5.692
Puntual Noroeste,Cu 324.75,0.782
Barren Patios,Cu 324.75,0.855
Tubo 3,Cu 324.75,0.850
Especial 1,Cu 324.75,0.138
Especial 2,Cu 324.75,0.048
Especial 3,Cu 324.75,0.168
Especial 4,Cu 324.75,0.279
Especial 5,Cu 324.75,0.085
