"Analista","CFR"
"Fecha de inicio","11:36 a. m. 10/07/2022"
"Hoja de trabajo","Ec000046_3"
"Comentario",""
"Métodos","Au"

"Método: Au EFAA30 (Llama)"

"Au","PATRON",0.5053,"","mg/L",3.5,0.0072,-0.0004,0.0073,0.0073,0.0069
"Au","BLANCO",-0.0026,"","mg/L",">100",0.0000,-0.0003,0.0000,-0.0003,0.0001
"Au","BLANCO REACTIVO",0.0000,"","mg/L",">100",-0.0001,-0.0002,0.0002,0.0000,-0.0005
"Au","EC000046-001",0.2465,"","mg/L",1.1,0.0156,0.0001,0.0156,0.0155,0.0158
"Au","EC000046-002",0.2652,"","mg/L",1.2,0.0169,0.0002,0.0168,0.0172,0.0168
"Au","EC000046-003",0.2495,"","mg/L",0.4,0.0159,-0.0002,0.0158,0.0159,0.0158
"Au","EC000046-004",0.2022,"","mg/L",0.6,0.0127,0.0003,0.0127,0.0127,0.0126
"Au","EC000046-005",0.0044,"","mg/L",31.0,0.0003,0.0000,0.0002,0.0003,0.0003
"Au","EC000046-006",-0.0026,"","mg/L",">100",-0.0002,0.0002,0.0001,-0.0003,-0.0002
"Au","EC000046-007",0.2484,"","mg/L",2.9,0.0158,0.0002,0.0159,0.0162,0.0153
"Au","EC000046-008",0.1653,"","mg/L",2.4,0.0103,0.0000,0.0105,0.0100,0.0102
"Au","EC000046-009",0.3246,"","mg/L",0.3,0.0211,0.0003,0.0212,0.0211,0.0210
"Au","EC000046-010",0.1588,"","mg/L",1.7,0.0098,0.0003,0.0096,0.0100,0.0099
"Au","PATRON",0.4805,"","mg/L",4.8,0.0068,0.0003,0.0068,0.0072,0.0065
"Au","BLANCO",0.0045,"","mg/L",">100",0.0001,-0.0001,0.0002,0.0000,-0.0001
"Au","BLANCO REACTIVO",0.0000,"","mg/L",49.4,-0.0004,-0.0001,-0.0004,-0.0007,-0.0003
"Au","EC000046-011",0.0877,"","mg/L",7.4,0.0053,0.0006,0.0052,0.0057,0.0050
"Au","EC000046-012",0.1397,"","mg/L",7.2,0.0086,0.0006,0.0084,0.0093,0.0081
"Au","EC000046-013",0.1141,"","mg/L",2.3,0.0070,0.0009,0.0070,0.0068,0.0071
"Au","EC000046-014",0.0031,"","mg/L",">100",0.0002,0.0005,0.0004,-0.0004,0.0005
"Au","EC000046-015",0.2695,"","mg/L",2.5,0.0172,0.0007,0.0176,0.0173,0.0168
"Au","EC000046-016",0.2529,"","mg/L",4.2,0.0161,0.0006,0.0168,0.0160,0.0155
"Au","EC000046-017",0.2831,"","mg/L",2.3,0.0182,0.0005,0.0183,0.0185,0.0177
"Au","EC000046-018",0.3904,"","mg/L",2.3,0.0259,0.0007,0.0264,0.0260,0.0253
"Au","EC000046-019",0.1769,"","mg/L",3.5,0.0110,0.0005,0.0114,0.0106,0.0110
"Au","EC000046-020",0.2430,"","mg/L",0.4,0.0154,0.0004,0.0153,0.0154,0.0154
"Au","PATRON",0.4999,"","mg/L",6.2,0.0071,0.0002,0.0076,0.0067,0.0071
"Au","BLANCO",0.0139,"","mg/L",54.4,0.0002,0.0002,0.0002,0.0003,0.0001
"Au","BLANCO REACTIVO",0.0000,"","mg/L",">100",-0.0001,-0.0002,-0.0003,-0.0001,0.0000
"Au","EC000046-021",0.4733,"","mg/L",0.9,0.0321,0.0003,0.0323,0.0321,0.0318
"Au","EC000046-022",0.3433,"","mg/L",3.6,0.0225,0.0001,0.0232,0.0226,0.0216
"Au","EC000046-023",0.2891,"","mg/L",1.4,0.0186,0.0003,0.0184,0.0185,0.0189
"Au","EC000046-025",0.2419,"","mg/L",3.7,0.0153,0.0002,0.0158,0.0155,0.0147
"Au","EC000046-026",0.4694,"","mg/L",2.6,0.0318,0.0001,0.0327,0.0316,0.0311
