Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.316
Comp. Cola Columna,Cu 324.75,0.299
Barren,Cu 324.75,0.35
Cabeza puntual retorno,Cu 324.75,0.324
Celda # 11-A,Cu 324.75,0.434
Celda # 11-B,Cu 324.75,0.111
Celda # 11-C,Cu 324.75,0.073
Celda # 6-F2,Cu 324.75,0.085
Celda #5-9,Cu 324.75,0.048
Celda #(F1+F2),Cu 324.75,0.303
NE Tubo 1,Cu 324.75,0.035
NE Tubo 2,Cu 324.75,0.111
NE Tubo 4,Cu 324.75,0.07
NE Tubo 5,Cu 324.75,0.103
NE Tubo 6,Cu 324.75,0.151
NE Tubo 7,Cu 324.75,0.649
Puntual Noroeste,Cu 324.75,0.293
Barren Patios,Cu 324.75,0.282
Tubo 3,Cu 324.75,0.565
Especial 1,Cu 324.75,0.085
Especial 2,Cu 324.75,0.045
Especial 3,Cu 324.75,0.216
Especial 4,Cu 324.75,0.48
Especial 5,Cu 324.75,0.065
