Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.365
Cabeza puntual retorno,Cu 324.75,0.242
Celda #(F1+F2),Cu 324.75,0.249
Puntual Noroeste,Cu 324.75,0.254
Tubo 3,Cu 324.75,0.395
Comp. Cola Columna,Cu 324.75,0.234
Barren,Cu 324.75,0.195
Celda # 11-A,Cu 324.75,0.122
Celda # 11-B,Cu 324.75,0.054
Celda # 11-C,Cu 324.75,0.099
Celda #5-9,Cu 324.75,0.600
NE Tubo 1,Cu 324.75,0.082
NE Tubo 2,Cu 324.75,0.055
NE Tubo 4,Cu 324.75,0.052
NE Tubo 5,Cu 324.75,0.052
NE Tubo 6,Cu 324.75,0.044
NE Tubo 7,Cu 324.75,0.539
Barren Patios,Cu 324.75,0.091
Especial 1,Cu 324.75,0.067
Especial 2,Cu 324.75,0.052
Especial 3,Cu 324.75,0.143
Especial 4,Cu 324.75,0.163
Especial 5,Cu 324.75,0.089
Columna #1,Cu 324.75,0.194
Columna #2,Cu 324.75,0.140
Columna #3,Cu 324.75,0.128
Columna #4,Cu 324.75,0.105
Columna #5,Cu 324.75,0.082
