Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.753
Comp. Cola Columna,Cu 324.75,1.811
Barren,Cu 324.75,1.814
Cabeza puntual retorno,Cu 324.75,1.714
Columna #1,Cu 324.75,1.823
Columna #2,Cu 324.75,1.835
Columna #3,Cu 324.75,1.837
Columna #4,Cu 324.75,1.851
Columna #5,Cu 324.75,1.873
Celda # 11-A,Cu 324.75,0.151
Celda # 11-B,Cu 324.75,0.063
Celda # 11-C,Cu 324.75,2.858
Celda #5-9,Cu 324.75,0.112
Celda #(F1+F2),Cu 324.75,2.326
NE Tubo 1,Cu 324.75,0.039
NE Tubo 2,Cu 324.75,0.057
NE Tubo 4,Cu 324.75,2.160
NE Tubo 5,Cu 324.75,1.263
NE Tubo 6,Cu 324.75,0.130
NE Tubo 7,Cu 324.75,5.849
Puntual Noroeste,Cu 324.75,2.376
Barren Patios,Cu 324.75,1.710
Tubo 3,Cu 324.75,2.739
Especial 1,Cu 324.75,0.104
Especial 2,Cu 324.75,0.071
Especial 3,Cu 324.75,0.195
Especial 4,Cu 324.75,0.267
Especial 5,Cu 324.75,0.101
