Analista,JCAN,,,,,,,,,
Fecha de inicio,18/07/2022 11:06,,,,,,,,,
Hoja de trabajo,Ree sa000126,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
Au,PATRON,0.5063,,mg/L,0.9,0.0109,-0.0016,0.0108,0.011,0.0109
Au,BLANCO,0.0114,,mg/L,74.9,0.0002,-0.0006,0.0003,0.0004,0
Au,BLANCO REACTIVO,0,,mg/L,12.7,0.0008,-0.0006,0.0009,0.0009,0.0007
Au,SA000057-004,0.2988,,mg/L,>100,0.0282,-0.0011,0.0621,0.0176,0.0049
Au,SA000059-010,0.2164,,mg/L,1.7,0.0202,-0.0011,0.0204,0.0205,0.0198
Au,SA000060-032,0.98,,mg/L,1.9,0.0977,-0.0006,0.0997,0.0977,0.0959
Au,SA000060-060,0.1241,,mg/L,2.1,0.0114,-0.001,0.0116,0.0115,0.0112
Au,SA000061-019,0.96,,mg/L,2.5,0.0957,-0.0009,0.0978,0.0961,0.0931
Au,SA000061-053,0.2081,,mg/L,2.6,0.0194,-0.0009,0.02,0.0191,0.0191
Au,SA000078-002,0.0566,,mg/L,3.6,0.0052,-0.0008,0.0053,0.0052,0.0049
Au,SA000078-003,0.1099,,mg/L,2.6,0.0101,-0.0011,0.0104,0.01,0.0099
Au,SA000078-004,0.3167,,mg/L,0.5,0.03,-0.001,0.0301,0.0299,0.0299
Au,SA000078-005,0.132,,mg/L,1.2,0.0122,-0.0011,0.0121,0.0123,0.0121
Au,PATRON,0.5207,,mg/L,0.2,0.0112,-0.0015,0.0112,0.0112,0.0112
Au,BLANCO,-0.0013,,mg/L,>100,0,-0.0014,-0.0002,0.0002,-0.0001
Au,BLANCO REACTIVO,0,,mg/L,23,0.0008,-0.0005,0.0007,0.0007,0.001
Au,SA000078-006,0.1003,,mg/L,5.1,0.0092,-0.0008,0.0095,0.0094,0.0087
Au,SA000078-007,0.0486,,mg/L,1.9,0.0044,-0.001,0.0045,0.0043,0.0045
Au,SA000078-008,0.0305,,mg/L,8.6,0.0028,-0.0008,0.003,0.0027,0.0025
Au,SA000078-009,0.0472,,mg/L,1.7,0.0043,-0.001,0.0043,0.0043,0.0042
Au,SA000078-010,0.0464,,mg/L,10.3,0.0042,-0.0008,0.0047,0.0041,0.0039
Au,SA000078-011,0.0357,,mg/L,8.1,0.0032,-0.0009,0.0034,0.0029,0.0034
Au,SA000078-012,0.4153,,mg/L,1.7,0.0398,-0.0006,0.0405,0.0395,0.0393
Au,SA000078-013,0.2738,,mg/L,2,0.0258,-0.0009,0.0262,0.0258,0.0252
Au,SA000078-014,0.1478,,mg/L,2,0.0137,-0.001,0.0139,0.0134,0.0137
Au,SA000078-026,0.0628,,mg/L,2.7,0.0057,-0.0009,0.0057,0.0059,0.0056
Au,PATRON,0.5149,,mg/L,1.2,0.0111,-0.0012,0.011,0.0112,0.0109
Au,BLANCO,-0.01,,mg/L,>100,-0.0002,-0.0013,-0.0003,-0.0004,0.0001
Au,BLANCO REACTIVO,0,,mg/L,6.8,0.0007,-0.0005,0.0007,0.0007,0.0006
Au,SA000078-027,0.2007,,mg/L,2,0.0187,-0.001,0.0191,0.0187,0.0183
Au,SA000078-028,0.1908,,mg/L,1.7,0.0178,-0.0008,0.018,0.0178,0.0174
Au,SA000078-031,0.01,,mg/L,7.5,0.0015,-0.001,0.0016,0.0016,0.0014
Au,SA000078-032,0.3257,,mg/L,1.5,0.0309,-0.0007,0.0304,0.0308,0.0313
Au,SA000078-033,0.3126,,mg/L,0.7,0.0296,-0.0008,0.0294,0.0298,0.0295
Au,SA000078-034,0.2085,,mg/L,2.5,0.0194,-0.0008,0.02,0.0192,0.0192
Au,SA000078-057,0.1513,,mg/L,3.4,0.014,-0.001,0.0145,0.0138,0.0136
Au,SA000078-058,0.2765,,mg/L,1.5,0.026,-0.0007,0.0264,0.0261,0.0256
