Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.347
Cabeza puntual retorno,Cu 324.75,1.251
Celda #(F1+F2),Cu 324.75,0.946
Puntual Noroeste,Cu 324.75,1.233
Comp. Cola Columna,Cu 324.75,1.543
Barren,Cu 324.75,1.654
Celda # 11-A,Cu 324.75,1.258
Celda # 11-B,Cu 324.75,0.126
Celda # 11-C,Cu 324.75,1.724
Celda #5-9,Cu 324.75,11.59
NE Tubo 1,Cu 324.75,0.334
NE Tubo 2,Cu 324.75,0.097
NE Tubo 4,Cu 324.75,1.090
NE Tubo 5,Cu 324.75,1.775
NE Tubo 6,Cu 324.75,1.739
NE Tubo 7,Cu 324.75,3.492
Barren Patios,Cu 324.75,1.413
Especial 1,Cu 324.75,1.141
Especial 2,Cu 324.75,11.76
Especial 3,Cu 324.75,0.205
Especial 4,Cu 324.75,0.126
Especial 5,Cu 324.75,12.33
