Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Au 242.80,0.064
Columna #2,Au 242.80,0.045
Columna #3,Au 242.80,0.026
Columna #4,Au 242.80,0.018
Columna #5,Au 242.80,0.006
Comp. Cabeza Columna,Au 242.80,0.073
Cabeza puntual retorno,Au 242.80,0.076
Celda # 11-A,Au 242.80,0.065
Celda # 11-C,Au 242.80,0.051
Celda #5-9,Au 242.80,0.157
Celda #(F1+F2),Au 242.80,0.059
Especial 1,Au 242.80,0.264
Especial 2,Au 242.80,0.138
Especial 3,Au 242.80,0.058
Especial 4,Au 242.80,0.122
Especial 5,Au 242.80,0.146
Comp. Cola Columna,Au 242.80,0.007
Barren,Au 242.80,0.01
Celda # 11-B,Au 242.80,0.01
NE Tubo 2,Au 242.80,0.108
NE Tubo 4,Au 242.80,0.087
NE Tubo 5,Au 242.80,0.056
NE Tubo 6,Au 242.80,0.05
NE Tubo 7,Au 242.80,0.045
Puntual Noroeste,Au 242.80,0.061
Barren Patios,Au 242.80,0.013
NE Tubo 1,Au 242.80,0.007
Tubo 3,Au 242.80,0.048
