Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.589
Comp. Cola Columna,Cu 324.75,0.612
Barren,Cu 324.75,0.588
Cabeza puntual retorno,Cu 324.75,0.556
Celda # 11-A,Cu 324.75,1.695
Celda # 11-B,Cu 324.75,1.038
Celda # 11-C,Cu 324.75,0.479
Celda # 6-F2,Cu 324.75,0.113
Celda #5-9,Cu 324.75,2.214
Celda #(F1+F2),Cu 324.75,0.416
NE Tubo 1,Cu 324.75,0.077
NE Tubo 2,Cu 324.75,0.265
NE Tubo 4,Cu 324.75,0.16
NE Tubo 5,Cu 324.75,0.179
NE Tubo 6,Cu 324.75,0.164
NE Tubo 7,Cu 324.75,1.168
Puntual Noroeste,Cu 324.75,0.45
Barren Patios,Cu 324.75,0.499
Tubo 3,Cu 324.75,0.463
Especial 1,Cu 324.75,0.162
Especial 2,Cu 324.75,0.091
Especial 3,Cu 324.75,0.107
Especial 4,Cu 324.75,0.134
Especial 5,Cu 324.75,0.181
Especial 6,Cu 324.75,0.08
