Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.388
Comp. Cola Columna,Cu 324.75,0.397
Barren,Cu 324.75,0.353
Cabeza puntual retorno,Cu 324.75,0.371
Celda # 11-A,Cu 324.75,0.074
Celda # 11-B,Cu 324.75,0.034
Celda # 11-C,Cu 324.75,0.086
Celda # 6-F2,Cu 324.75,0.164
Celda #5-9,Cu 324.75,0.114
Celda #(F1+F2),Cu 324.75,0.375
NE Tubo 1,Cu 324.75,0.031
NE Tubo 2,Cu 324.75,0.086
NE Tubo 4,Cu 324.75,0.055
NE Tubo 5,Cu 324.75,0.073
NE Tubo 6,Cu 324.75,0.081
NE Tubo 7,Cu 324.75,0.081
Puntual Noroeste,Cu 324.75,0.385
Barren Patios,Cu 324.75,0.356
Tubo 3,Cu 324.75,1.296
Especial 1,Cu 324.75,0.059
Especial 2,Cu 324.75,0.039
Especial 3,Cu 324.75,0.078
Especial 4,Cu 324.75,0.887
Especial 5,Cu 324.75,0.065
