Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.105
Cabeza puntual retorno,Cu 324.75,1.130
Celda #(F1+F2),Cu 324.75,1.091
Puntual Noroeste,Cu 324.75,1.123
Barren Patios,Cu 324.75,1.129
Tubo 3,Cu 324.75,0.365
Comp. Cola Columna,Cu 324.75,1.212
Barren,Cu 324.75,1.225
Celda # 11-A,Cu 324.75,0.125
Celda # 11-B,Cu 324.75,0.074
Celda # 11-C,Cu 324.75,0.911
Celda #5-9,Cu 324.75,0.078
NE Tubo 1,Cu 324.75,0.060
NE Tubo 2,Cu 324.75,0.117
NE Tubo 4,Cu 324.75,1.342
NE Tubo 5,Cu 324.75,0.826
NE Tubo 6,Cu 324.75,0.115
NE Tubo 7,Cu 324.75,3.142
Especial 1,Cu 324.75,0.092
Especial 2,Cu 324.75,0.083
Especial 3,Cu 324.75,0.141
Especial 4,Cu 324.75,0.218
Especial 5,Cu 324.75,0.083
Columna #1,Cu 324.75,1.042
Columna #2,Cu 324.75,1.027
Columna #3,Cu 324.75,1.050
Columna #4,Cu 324.75,1.100
Columna #5,Cu 324.75,0.966
