Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.014
Cabeza puntual retorno,Cu 324.75,1.023
Celda #(F1+F2),Cu 324.75,1.123
Puntual Noroeste,Cu 324.75,0.034
Tubo 3,Cu 324.75,0.023
NE Tubo 2,Cu 324.75,0.087
NE Tubo 4,Cu 324.75,0.022
Especial 1,Cu 324.75,0.221
Especial 2,Cu 324.75,0.058
Especial 3,Cu 324.75,0.142
Especial 4,Cu 324.75,0.085
Especial 5,Cu 324.75,0.115
Columna #1,Cu 324.75,0.911
Columna #2,Cu 324.75,0.858
Columna #3,Cu 324.75,0.751
Columna #4,Cu 324.75,0.673
Columna #5,Cu 324.75,0.622
Comp. Cola Columna,Cu 324.75,0.73
Barren,Cu 324.75,0.733
Barren Patios,Cu 324.75,0.687
NE Tubo 1,Cu 324.75,0.75
NE Tubo 5,Cu 324.75,0.037
NE Tubo 6,Cu 324.75,0.054
NE Tubo 7,Cu 324.75,0.042
Celda # 11-A,Cu 324.75,0.082
Celda # 11-B,Cu 324.75,1.001
Celda # 11-C,Cu 324.75,0.127
Celda #5-9,Cu 324.75,0.064
