Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.17
Comp. Cola Columna,Au 242.80,0.012
Barren,Au 242.80,0.01
Cabeza puntual retorno,Au 242.80,0.168
Columna #1,Au 242.80,0.123
Columna #2,Au 242.80,0.076
Columna #3,Au 242.80,0.05
Columna #4,Au 242.80,0.016
Columna #5,Au 242.80,0.01
Celda # 11-A,Au 242.80,0.073
Celda # 11-B,Au 242.80,0.208
Celda # 11-C,Au 242.80,0.135
Celda #5-9,Au 242.80,0.002
Celda #(F1+F2),Au 242.80,0.146
NE Tubo 1,Au 242.80,0.016
NE Tubo 2,Au 242.80,0.09
NE Tubo 4,Au 242.80,0.147
NE Tubo 5,Au 242.80,0.098
NE Tubo 6,Au 242.80,0.037
NE Tubo 7,Au 242.80,0.166
Puntual Noroeste,Au 242.80,0.16
Barren Patios,Au 242.80,-2
Tubo 3,Au 242.80,0.237
Especial 1,Au 242.80,0.042
Especial 2,Au 242.80,0.018
Especial 3,Au 242.80,0.022
Especial 4,Au 242.80,0.017
Especial 5,Au 242.80,0.014
