Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.119
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.01
Cabeza puntual retorno,Au 242.80,0.124
Celda # 11-A,Au 242.80,0.063
Celda # 11-B,Au 242.80,0.034
Celda # 11-C,Au 242.80,0.042
Celda # 6-F2,Au 242.80,0.052
Celda #5-9,Au 242.80,0.046
Celda #(F1+F2),Au 242.80,0.12
NE Tubo 1,Au 242.80,0.019
NE Tubo 2,Au 242.80,0.212
NE Tubo 4,Au 242.80,0.033
NE Tubo 5,Au 242.80,0.028
NE Tubo 6,Au 242.80,0.046
NE Tubo 7,Au 242.80,0.011
Puntual Noroeste,Au 242.80,0.057
Barren Patios,Au 242.80,0.017
Tubo 3,Au 242.80,0.086
Especial 1,Au 242.80,0.186
Especial 2,Au 242.80,0.064
Especial 3,Au 242.80,0.026
Especial 4,Au 242.80,0.022
Especial 5,Au 242.80,0.056
