"Analista","JCAN"
"Fecha de inicio","01:57 p. m. 18/07/2022"
"Hoja de trabajo","Ec00095"
"Comentario",""
"Métodos","Au"

"Método: Au EFAA30 (Llama)"

"Au","PATRON",0.4879,"","mg/L",2.3,0.0092,-0.0005,0.0095,0.0092,0.0090
"Au","BLANCO",-0.0052,"","mg/L",">100",-0.0001,-0.0002,0.0003,-0.0005,0.0000
"Au","BLANCO REACTIVO",0.0000,"","mg/L",11.2,0.0004,-0.0002,0.0004,0.0004,0.0005
"Au","EC000057-029",0.1686,"","mg/L",2.4,0.0138,-0.0005,0.0142,0.0136,0.0135
"Au","EC000062-016",0.1175,"","mg/L",3.6,0.0095,-0.0004,0.0099,0.0093,0.0093
"Au","EC000062-017",0.0877,"","mg/L",4.8,0.0071,-0.0003,0.0075,0.0069,0.0069
"Au","EC000065-036",0.1892,"","mg/L",2.1,0.0155,-0.0004,0.0159,0.0154,0.0153
"Au","EC000084-068",0.5736,"","mg/L",7.8,0.0492,0.0000,0.0530,0.0491,0.0454
"Au","EC000089-015",0.1229,"","mg/L",2.1,0.0100,-0.0005,0.0101,0.0100,0.0097
"Au","EC000089-016",0.2345,"","mg/L",2.4,0.0193,-0.0002,0.0195,0.0197,0.0188
"Au","EC000089-017",0.2500,"","mg/L",3.1,0.0207,-0.0001,0.0213,0.0206,0.0200
"Au","EC000089-019",-0.0005,"","mg/L",">100",0.0000,-0.0002,-0.0001,0.0003,-0.0003
"Au","EC000089-020",0.2003,"","mg/L",4.9,0.0164,-0.0002,0.0173,0.0162,0.0158
"Au","PATRON",0.4959,"","mg/L",3.3,0.0094,-0.0004,0.0095,0.0096,0.0090
"Au","BLANCO",0.0025,"","mg/L",">100",0.0000,-0.0006,0.0001,0.0004,-0.0004
"Au","BLANCO REACTIVO",0.0000,"","mg/L",12.8,0.0004,-0.0002,0.0004,0.0005,0.0005
"Au","EC000089-022",0.4266,"","mg/L",1.5,0.0360,-0.0003,0.0366,0.0358,0.0357
"Au","EC000089-024",0.3539,"","mg/L",4.6,0.0296,0.0002,0.0308,0.0299,0.0282
"Au","EC000089-044",0.2807,"","mg/L",4.2,0.0233,0.0000,0.0239,0.0238,0.0222
"Au","EC000089-045",0.0015,"","mg/L",">100",0.0001,-0.0001,0.0003,-0.0001,0.0001
"Au","EC000089-046",0.3849,"","mg/L",5.6,0.0324,-0.0004,0.0339,0.0328,0.0304
"Au","EC000089-047",0.0037,"","mg/L",">100",0.0003,-0.0004,-0.0002,0.0005,0.0006
"Au","EC000089-048",0.4081,"","mg/L",1.2,0.0344,-0.0001,0.0348,0.0340,0.0344
"Au","EC000089-050",0.2635,"","mg/L",1.1,0.0218,0.0000,0.0216,0.0218,0.0220
"Au","EC000089-051",0.2153,"","mg/L",0.3,0.0177,-0.0003,0.0177,0.0177,0.0178
"Au","EC000091-008",0.1597,"","mg/L",2.2,0.0130,-0.0001,0.0132,0.0132,0.0127
"Au","PATRON",0.4812,"","mg/L",1.8,0.0091,-0.0004,0.0093,0.0090,0.0090
"Au","BLANCO",-0.0024,"","mg/L",">100",0.0000,-0.0002,0.0001,0.0001,-0.0003
"Au","BLANCO REACTIVO",0.0000,"","mg/L",21.4,0.0005,0.0002,0.0005,0.0003,0.0005
"Au","EC000091-009",0.2995,"","mg/L",0.6,0.0249,-0.0002,0.0251,0.0248,0.0248
"Au","EC000091-010",0.1493,"","mg/L",4.2,0.0122,-0.0001,0.0127,0.0121,0.0117
"Au","EC000091-011",0.1045,"","mg/L",2.6,0.0085,-0.0003,0.0087,0.0083,0.0084
"Au","EC000091-013",0.2154,"","mg/L",2.0,0.0177,0.0000,0.0181,0.0174,0.0176
"Au","EC000091-014",0.1899,"","mg/L",0.6,0.0156,0.0001,0.0155,0.0157,0.0155
"Au","EC000091-015",0.3968,"","mg/L",0.9,0.0334,0.0000,0.0335,0.0337,0.0331
"Au","PATRON",0.5075,"","mg/L",1.4,0.0094,0.0000,0.0093,0.0093,0.0095
"Au","BLANCO",-0.0082,"","mg/L",77.9,-0.0002,0.0001,0.0000,-0.0002,-0.0002
"Au","BLANCO REACTIVO",0.0000,"","mg/L",83.4,0.0005,0.0003,0.0010,0.0002,0.0003
