Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.007
Celda # 11-A,Au 242.80,0.024
Celda # 11-B,Au 242.80,0.014
Celda # 11-C,Au 242.80,0.012
Comp. Cabeza Columna,Au 242.80,0.097
Cabeza puntual retorno,Au 242.80,0.101
Celda # 6-F2,Au 242.80,0.05
Celda #5-9,Au 242.80,0.059
Celda #(F1+F2),Au 242.80,0.118
NE Tubo 1,Au 242.80,0.001
NE Tubo 2,Au 242.80,0.12
NE Tubo 6,Au 242.80,0.24
NE Tubo 7,Au 242.80,0.071
Puntual Noroeste,Au 242.80,0.117
Tubo 3,Au 242.80,0.137
NE Tubo 4,Au 242.80,0.04
NE Tubo 5,Au 242.80,0.033
Especial 1,Au 242.80,0.06
Especial 2,Au 242.80,0.08
Especial 3,Au 242.80,0.022
Especial 4,Au 242.80,0.024
Especial 5,Au 242.80,0.078
Especial 6,Au 242.80,0.005
Barren Patios,Au 242.80,0.018
