Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,2.154
Comp. Cola Columna,Cu 324.75,2.026
Barren,Cu 324.75,1.903
Cabeza puntual retorno,Cu 324.75,1.89
Columna #1,Cu 324.75,1.691
Columna #2,Cu 324.75,1.711
Columna #3,Cu 324.75,1.743
Columna #4,Cu 324.75,1.727
Columna #5,Cu 324.75,1.704
Celda # 11-A,Cu 324.75,0.153
Celda # 11-B,Cu 324.75,1.822
Celda # 11-C,Cu 324.75,0.109
Celda #5-9,Cu 324.75,0.048
Celda #(F1+F2),Cu 324.75,1.491
NE Tubo 1,Cu 324.75,0.037
NE Tubo 2,Cu 324.75,0.103
NE Tubo 4,Cu 324.75,0.48
NE Tubo 5,Cu 324.75,0.044
NE Tubo 6,Cu 324.75,0.017
NE Tubo 7,Cu 324.75,2.182
Puntual Noroeste,Cu 324.75,1.221
Barren Patios,Cu 324.75,1.537
Tubo 3,Cu 324.75,2.287
Especial 1,Cu 324.75,0.41
Especial 2,Cu 324.75,0.032
Especial 3,Cu 324.75,0.049
Especial 4,Cu 324.75,0.055
Especial 5,Cu 324.75,0.015
