Analista,JCAN,,,
Fecha de inicio,18/07/2022 13:57,,,
Hoja de trabajo,EC000097-RE,,,
Comentario,,,,
Métodos,Au,,,
,,,,
Método: Au EFAA30 (Llama),,,,
,,,,
Au,PATRON,0.4879,,mg/L
Au,BLANCO,-0.0052,,mg/L
Au,BLANCO REACTIVO,0,,mg/L
Au,EC000001-025,0.216,,mg/L
Au,EC000002-013,0.21,,mg/L
Au,EC000004-018,0.639,,mg/L
Au,EC000004-041,0.63,,mg/L
Au,PATRON,0.4959,,mg/L
Au,BLANCO,0.0025,,mg/L
Au,BLANCO REACTIVO,0,,mg/L
