Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.39
Comp. Cola Columna,Ag 328.07,0.36
Barren,Ag 328.07,0.343
Cabeza puntual retorno,Ag 328.07,0.394
Celda # 11-A,Ag 328.07,0.031
Celda # 11-B,Ag 328.07,0.027
Celda # 11-C,Ag 328.07,0.02
Celda # 6-F2,Ag 328.07,0.51
Celda #5-9,Ag 328.07,0.145
Celda #(F1+F2),Ag 328.07,0.378
NE Tubo 1,Ag 328.07,2.613
NE Tubo 2,Ag 328.07,0.124
NE Tubo 4,Ag 328.07,0.061
NE Tubo 5,Ag 328.07,0.021
NE Tubo 6,Ag 328.07,0.017
NE Tubo 7,Ag 328.07,0.435
Puntual Noroeste,Ag 328.07,0.354
Barren Patios,Ag 328.07,0.292
Tubo 3,Ag 328.07,0.545
Especial 1,Ag 328.07,0.137
Especial 2,Ag 328.07,0.256
Especial 3,Ag 328.07,0.045
Especial 4,Ag 328.07,0.036
Especial 5,Ag 328.07,0.123
