Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.608
Comp. Cola Columna,Cu 324.75,0.542
Barren,Cu 324.75,0.518
Cabeza puntual retorno,Cu 324.75,0.606
Celda # 11-A,Cu 324.75,0.099
Celda # 11-B,Cu 324.75,0.046
Celda # 11-C,Cu 324.75,0.346
Celda #5-9,Cu 324.75,5.381
Celda #(F1+F2),Cu 324.75,0.39
NE Tubo 1,Cu 324.75,0.031
NE Tubo 2,Cu 324.75,0.217
NE Tubo 4,Cu 324.75,0.739
NE Tubo 5,Cu 324.75,0.341
NE Tubo 6,Cu 324.75,0.201
NE Tubo 7,Cu 324.75,0.487
Puntual Noroeste,Cu 324.75,0.383
Barren Patios,Cu 324.75,0.676
Tubo 3,Cu 324.75,0.128
Especial 1,Cu 324.75,0.57
Especial 2,Cu 324.75,0.207
Especial 3,Cu 324.75,0.114
Especial 4,Cu 324.75,0.115
Especial 5,Cu 324.75,0.683
Columna #1,Cu 324.75,0.596
Columna #2,Cu 324.75,0.518
Columna #3,Cu 324.75,0.468
Columna #4,Cu 324.75,0.441
Columna #5,Cu 324.75,0.415
