Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.106
Comp. Cola Columna,Au 242.80,0.011
Barren,Au 242.80,0.012
Cabeza puntual retorno,Au 242.80,0.108
Columna #1,Au 242.80,0.066
Columna #2,Au 242.80,0.06
Columna #3,Au 242.80,0.043
Columna #4,Au 242.80,0.027
Columna #5,Au 242.80,0.013
Celda # 11-A,Au 242.80,0.047
Celda # 11-B,Au 242.80,0.021
Celda # 11-C,Au 242.80,0.004
Celda #5-9,Au 242.80,0.015
Celda #(F1+F2),Au 242.80,0.12
NE Tubo 2,Au 242.80,0.118
NE Tubo 4,Au 242.80,0.059
NE Tubo 5,Au 242.80,0.022
NE Tubo 6,Au 242.80,0.068
NE Tubo 7,Au 242.80,0.114
Puntual Noroeste,Au 242.80,0.116
Barren Patios,Au 242.80,0.011
Tubo 3,Au 242.80,0.158
Especial 1,Au 242.80,0.075
Especial 2,Au 242.80,0.035
Especial 3,Au 242.80,0.074
Especial 4,Au 242.80,0.063
Especial 5,Au 242.80,0.027
