Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,4.204
Cabeza puntual retorno,Cu 324.75,4.197
Celda #(F1+F2),Cu 324.75,4.633
Puntual Noroeste,Cu 324.75,5.115
Tubo 3,Cu 324.75,7.620
Comp. Cola Columna,Cu 324.75,3.753
Barren,Cu 324.75,3.945
Celda # 11-A,Cu 324.75,0.265
Celda # 11-B,Cu 324.75,0.150
Celda # 11-C,Cu 324.75,0.881
Celda #5-9,Cu 324.75,8.902
NE Tubo 1,Cu 324.75,0.369
NE Tubo 2,Cu 324.75,0.100
NE Tubo 4,Cu 324.75,0.089
NE Tubo 5,Cu 324.75,0.097
NE Tubo 6,Cu 324.75,0.072
NE Tubo 7,Cu 324.75,0.908
Barren Patios,Cu 324.75,4.163
Especial 1,Cu 324.75,4.260
Especial 2,Cu 324.75,4.473
Especial 3,Cu 324.75,0.222
Especial 4,Cu 324.75,0.101
Especial 5,Cu 324.75,3.282
Columna #1,Cu 324.75,4.194
Columna #2,Cu 324.75,4.299
Columna #3,Cu 324.75,4.330
Columna #4,Cu 324.75,4.331
Columna #5,Cu 324.75,4.256
