Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.561
Cabeza puntual retorno,Cu 324.75,0.600
Celda #(F1+F2),Cu 324.75,0.367
Puntual Noroeste,Cu 324.75,0.185
Tubo 3,Cu 324.75,0.056
Comp. Cola Columna,Cu 324.75,0.370
Barren,Cu 324.75,0.352
Celda # 11-A,Cu 324.75,0.101
Celda # 11-B,Cu 324.75,0.104
Celda # 11-C,Cu 324.75,1.318
Celda # 6-F2,Cu 324.75,1.156
Celda #5-9,Cu 324.75,1.374
NE Tubo 1,Cu 324.75,0.041
NE Tubo 2,Cu 324.75,0.736
NE Tubo 4,Cu 324.75,0.057
NE Tubo 5,Cu 324.75,0.030
NE Tubo 6,Cu 324.75,0.024
NE Tubo 7,Cu 324.75,0.080
Barren Patios,Cu 324.75,0.387
Especial 1,Cu 324.75,1.646
Especial 2,Cu 324.75,2.101
Especial 3,Cu 324.75,0.238
Especial 4,Cu 324.75,0.202
Especial 5,Cu 324.75,1.318
Barren 2,Cu 324.75,0.282
