Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.969
Comp. Cola Columna,Cu 324.75,1.474
Barren,Cu 324.75,0.1437
Celda # 11-A,Cu 324.75,0.09
Celda # 11-B,Cu 324.75,0.15
Celda # 11-C,Cu 324.75,2.53
Celda # 6-F2,Cu 324.75,0.105
Celda #5-9,Cu 324.75,6.556
Celda #(F1+F2),Cu 324.75,0.854
NE Tubo 1,Cu 324.75,0.172
NE Tubo 2,Cu 324.75,0.078
NE Tubo 4,Cu 324.75,0.84
NE Tubo 5,Cu 324.75,2.743
NE Tubo 6,Cu 324.75,3.183
NE Tubo 7,Cu 324.75,3.276
Barren Patios,Cu 324.75,1.355
Tubo 3,Cu 324.75,0.056
Especial 1,Cu 324.75,0.638
Especial 2,Cu 324.75,3.298
Especial 3,Cu 324.75,0.092
Especial 4,Cu 324.75,0.108
Especial 5,Cu 324.75,3.34
