Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.493
Cabeza puntual retorno,Cu 324.75,0.488
Celda #(F1+F2),Cu 324.75,0.320
Puntual Noroeste,Cu 324.75,0.244
Tubo 3,Cu 324.75,0.178
Comp. Cola Columna,Cu 324.75,0.466
Barren,Cu 324.75,0.506
Celda # 11-A,Cu 324.75,5.613
Celda # 11-B,Cu 324.75,0.227
Celda # 11-C,Cu 324.75,0.195
Celda # 6-F2,Cu 324.75,0.157
Celda #5-9,Cu 324.75,0.529
NE Tubo 1,Cu 324.75,0.158
NE Tubo 2,Cu 324.75,0.220
NE Tubo 4,Cu 324.75,0.235
NE Tubo 5,Cu 324.75,0.164
NE Tubo 6,Cu 324.75,0.167
NE Tubo 7,Cu 324.75,0.533
Barren Patios,Cu 324.75,0.563
Especial 1,Cu 324.75,0.274
Especial 2,Cu 324.75,0.225
Especial 3,Cu 324.75,0.259
Especial 4,Cu 324.75,0.580
Especial 5,Cu 324.75,0.242
