"Analyst",""
"Date Started","5/11/2023 5:47 AM  GMT: 5/11/2023 12:47 PM"
"Worksheet","LC000204_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"5/11/2023","5:49:44 AM","PATRON",0.8913,"","mg/L"
"5/11/2023","5:49:58 AM","BLANCO",-0.0036,"","mg/L"
"5/11/2023","5:50:08 AM","REAGENT BLANK",0.0000,"","mg/L"
"5/11/2023","5:50:20 AM","LC000204-001",0.0791,"","mg/L"
"5/11/2023","5:50:32 AM","LC000204-002",0.0750,"","mg/L"
"5/11/2023","5:50:54 AM","LC000204-004",0.0051,"","mg/L"
"5/11/2023","5:51:06 AM","LC000204-005",0.1836,"","mg/L"
"5/11/2023","5:51:20 AM","LC000204-006",0.0558,"","mg/L"
"5/11/2023","5:51:34 AM","PATRON",0.9166,"","mg/L"
"5/11/2023","5:51:48 AM","LC000204-007","OVER","R","mg/L"
"5/11/2023","5:52:00 AM","LC000204-008",0.0241,"","mg/L"
"5/11/2023","6:00:52 AM","LC000204-003",0.1913,"","mg/L"
"5/11/2023","6:02:20 AM","LC000204-009",0.1206,"","mg/L"
"5/11/2023","6:02:32 AM","PATRON",0.8797,"","mg/L"
"5/11/2023","6:02:46 AM","BLANCO",0.0055,"","mg/L"
"5/11/2023","6:02:56 AM","REAGENT BLANK",0.0000,"","mg/L"
"5/11/2023","6:02:56 AM","16 BLANCO","","","mg/L"

"Method: Au ALTA (Flame)"


"5/11/2023","6:04:58 AM","LC000204-007",8.3643,"","mg/L"
"5/11/2023","6:04:58 AM","16 BLANCO","","","mg/L"
