Sample ID,Analyte Name,Reported Conc (Samp)
Cabeza puntual retorno,Au 242.80,0.052
Celda #(F1+F2),Au 242.80,0.056
Comp. Cabeza Columna,Au 242.80,0.049
Celda # 11-A,Au 242.80,0.01
Celda # 11-B,Au 242.80,0.003
Celda # 11-C,Au 242.80,0.023
Celda #5-9,Au 242.80,0.026
Comp. Cola Columna,Au 242.80,0.001
Barren,Au 242.80,0.002
Especial 1,Au 242.80,0.024
Especial 2,Au 242.80,0.055
Especial 3,Au 242.80,0.003
Especial 4,Au 242.80,0.006
Especial 5,Au 242.80,0.05
Columna #1,Au 242.80,0.03
Columna #2,Au 242.80,0.022
Columna #3,Au 242.80,0.012
Columna #4,Au 242.80,0.008
Columna #5,Au 242.80,0.002
NE Tubo 1,Au 242.80,0.165
NE Tubo 2,Au 242.80,0.048
NE Tubo 4,Au 242.80,0.028
NE Tubo 5,Au 242.80,0.016
NE Tubo 6,Au 242.80,0.026
NE Tubo 7,Au 242.80,0.023
Puntual Noroeste,Au 242.80,0.046
Barren Patios,Au 242.80,0.001
Tubo 3,Au 242.80,0.055
