Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.699
Comp. Cola Columna,Cu 324.75,2.192
Barren,Cu 324.75,1.734
Cabeza puntual retorno,Cu 324.75,1.851
Columna #1,Cu 324.75,1.717
Columna #2,Cu 324.75,1.742
Columna #3,Cu 324.75,1.744
Columna #4,Cu 324.75,1.754
Columna #5,Cu 324.75,1.747
Celda # 11-A,Cu 324.75,0.27
Celda # 11-B,Cu 324.75,0.287
Celda # 11-C,Cu 324.75,0.442
Celda #5-9,Cu 324.75,0.188
Celda #(F1+F2),Cu 324.75,1.834
NE Tubo 1,Cu 324.75,9.653
NE Tubo 2,Cu 324.75,1.012
NE Tubo 4,Cu 324.75,0.097
NE Tubo 5,Cu 324.75,0.107
NE Tubo 6,Cu 324.75,0.959
NE Tubo 7,Cu 324.75,0.171
Puntual Noroeste,Cu 324.75,0.639
Barren Patios,Cu 324.75,1.491
Tubo 3,Cu 324.75,0.283
Especial 1,Cu 324.75,0.097
Especial 2,Cu 324.75,0.15
Especial 3,Cu 324.75,0.126
Especial 4,Cu 324.75,0.125
Especial 5,Cu 324.75,1.21
Especial 6,Cu 324.75,0.995
