Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.146
Cabeza puntual retorno,Au 242.80,0.146
Celda #(F1+F2),Au 242.80,0.163
Puntual Noroeste,Au 242.80,0.133
Tubo 3,Au 242.80,0.209
Comp. Cola Columna,Au 242.80,0.01
Celda # 11-A,Au 242.80,0.025
Celda # 11-B,Au 242.80,0.006
Celda # 11-C,Au 242.80,0.011
Celda # 6-F2,Au 242.80,0.261
Celda #5-9,Au 242.80,0.066
NE Tubo 1,Au 242.80,0.554
NE Tubo 2,Au 242.80,0.12
NE Tubo 4,Au 242.80,0.027
NE Tubo 5,Au 242.80,0.012
NE Tubo 6,Au 242.80,0.014
NE Tubo 7,Au 242.80,0.073
Barren Patios,Au 242.80,0.013
Especial 5,Au 242.80,0.154
Especial 2,Au 242.80,0.064
Especial 3,Au 242.80,0.018
Especial 4,Au 242.80,0.018
