"Analyst",""
"Date Started","9/18/2024 8:05 AM  GMT: 9/18/2024 3:05 PM"
"Worksheet","EXP000040_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"9/18/2024","8:41:52 AM","PATRON",0.9049,"","mg/L"
"9/18/2024","8:42:14 AM","BLANCO",0.0177,"","mg/L"
"9/18/2024","8:42:24 AM","REAGENT BLANK",0.0000,"","mg/L"
"9/18/2024","8:42:42 AM","EXP000040-001",0.2973,"","mg/L"
"9/18/2024","8:42:52 AM","EXP000040-002",0.9458,"","mg/L"
"9/18/2024","8:43:02 AM","EXP000040-003",0.1054,"","mg/L"
"9/18/2024","8:43:14 AM","EXP000040-004",0.1757,"","mg/L"
"9/18/2024","8:43:24 AM","EXP000040-005",0.2398,"","mg/L"
"9/18/2024","8:43:36 AM","EXP000040-006",0.0847,"","mg/L"
"9/18/2024","8:50:50 AM","PATRON",0.9260,"","mg/L"
"9/18/2024","8:51:20 AM","EXP000040-008",0.1922,"","mg/L"
"9/18/2024","8:51:30 AM","EXP000040-009",0.0875,"","mg/L"
"9/18/2024","8:51:42 AM","EXP000040-010",0.0608,"","mg/L"
"9/18/2024","8:51:54 AM","EXP000040-011",-0.0085,"","mg/L"
"9/18/2024","8:52:04 AM","EXP000040-012",0.4287,"","mg/L"
"9/18/2024","8:52:32 AM","EXP000040-007",0.1147,"","mg/L"
"9/18/2024","8:52:50 AM","PATRON",0.9142,"","mg/L"
"9/18/2024","8:53:06 AM","EXP000040-013",0.1020,"","mg/L"
"9/18/2024","8:53:18 AM","EXP000040-014",-0.0015,"","mg/L"
"9/18/2024","8:53:28 AM","EXP000040-015",0.0558,"","mg/L"
"9/18/2024","8:53:38 AM","EXP000040-016",0.2680,"","mg/L"
"9/18/2024","8:53:50 AM","EXP000040-017",0.0380,"","mg/L"
"9/18/2024","8:54:00 AM","EXP000040-018",0.0146,"","mg/L"
"9/18/2024","8:56:58 AM","PATRON",0.9015,"","mg/L"
"9/18/2024","8:57:16 AM","EXP000040-019",0.1139,"","mg/L"
"9/18/2024","8:57:26 AM","EXP000040-020",0.2040,"","mg/L"
"9/18/2024","8:57:38 AM","EXP000040-021",0.3584,"","mg/L"
"9/18/2024","8:57:48 AM","EXP000040-022",0.1405,"","mg/L"
"9/18/2024","8:57:58 AM","EXP000040-023",0.7852,"","mg/L"
"9/18/2024","8:58:10 AM","EXP000040-024",-0.0046,"","mg/L"
"9/18/2024","8:58:10 AM","PATRON","","","mg/L"

"Method: Au AU ALTO (Flame)"

