Analista,CFR,,,,,,,,,
Fecha de inicio,15/07/2022 14:09,,,,,,,,,
Hoja de trabajo,Ec000083_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
Au,PATRON,0.482,,mg/L,2.3,0.0165,0.0008,0.0169,0.0161,0.0164
Au,BLANCO,0.0029,,mg/L,>100,0.0001,-0.0021,0.0002,0.0002,-0.0001
Au,BLANCO REACTIVO,0,,mg/L,28.6,0.0014,-0.0007,0.0018,0.001,0.0013
Au,EC000083-001,0.0608,,mg/L,4.5,0.009,-0.0013,0.0093,0.009,0.0085
Au,EC000083-002,0.1107,,mg/L,3,0.0162,-0.0016,0.016,0.0168,0.0159
Au,EC000083-003,0.1222,,mg/L,0.6,0.0179,-0.001,0.018,0.0178,0.0178
Au,EC000083-004,0.0548,,mg/L,2.9,0.0081,-0.0013,0.008,0.0083,0.0079
Au,EC000083-005,0.0835,,mg/L,1.4,0.0123,-0.0014,0.0122,0.0121,0.0125
Au,EC000083-006,0.0873,,mg/L,3.1,0.0128,-0.0017,0.0132,0.0124,0.0128
Au,EC000083-007,0.0014,,mg/L,>100,0.0002,-0.0016,0,0.0002,0.0004
Au,EC000083-008,0.092,,mg/L,3.1,0.0116,-0.0011,0.0112,0.0118,0.0119
Au,EC000083-009,0.1079,,mg/L,0.9,0.0158,-0.0008,0.0158,0.016,0.0157
Au,EC000083-010,0.2327,,mg/L,1,0.0339,0,0.034,0.0342,0.0335
Au,PATRON,0.5106,,mg/L,1.5,0.0171,0.0003,0.0173,0.0171,0.0168
Au,BLANCO,-0.0072,,mg/L,61.4,-0.0002,-0.0011,-0.0004,-0.0002,-0.0001
Au,BLANCO REACTIVO,0,,mg/L,6,0.0013,0.0002,0.0013,0.0014,0.0012
Au,EC000083-011,0.0068,,mg/L,75.2,0.001,-0.0004,0.0018,0.0007,0.0004
Au,EC000083-012,0.0052,,mg/L,1.3,0.0218,-0.0007,0.0218,0.0221,0.0216
Au,EC000083-013,0.0042,,mg/L,14.5,0.0006,-0.0007,0.0007,0.0005,0.0006
Au,EC000083-014,0.2529,,mg/L,0.8,0.0365,-0.0004,0.0366,0.0367,0.0362
Au,EC000083-015,0.0777,,mg/L,3.6,0.0111,-0.0001,0.0108,0.0116,0.0109
Au,PATRON,0.4919,,mg/L,1.6,0.0165,0.0004,0.0162,0.0167,0.0165
Au,BLANCO,0.0051,,mg/L,>100,0.0002,-0.0016,-0.0001,0.0005,0.0002
Au,BLANCO REACTIVO,0,,mg/L,33.5,0.001,0.0004,0.0014,0.0007,0.001
