Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.184
Comp. Cola Columna,Cu 324.75,0.989
Barren,Cu 324.75,1.06
Cabeza puntual retorno,Cu 324.75,1.159
Celda # 11-A,Cu 324.75,2.937
Celda # 11-B,Cu 324.75,0.127
Celda # 11-C,Cu 324.75,0.284
Celda # 6-F2,Cu 324.75,0.453
Celda #5-9,Cu 324.75,0.043
Celda #(F1+F2),Cu 324.75,1.046
NE Tubo 1,Cu 324.75,0.028
NE Tubo 2,Cu 324.75,0.208
NE Tubo 4,Cu 324.75,0.213
NE Tubo 5,Cu 324.75,0.132
NE Tubo 6,Cu 324.75,0.129
NE Tubo 7,Cu 324.75,0.551
Puntual Noroeste,Cu 324.75,1.081
Barren Patios,Cu 324.75,1.407
Tubo 3,Cu 324.75,3.01
Especial 1,Cu 324.75,0.156
Especial 2,Cu 324.75,0.046
Especial 3,Cu 324.75,1.464
Especial 4,Cu 324.75,3.393
Especial 5,Cu 324.75,0.065
