Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.114
Comp. Cola Columna,Au 242.80,0.015
Barren,Au 242.80,0.014
Cabeza puntual retorno,Au 242.80,0.113
Columna #2,Au 242.80,0.116
Columna #3,Au 242.80,0.115
Columna #4,Au 242.80,0.021
Columna #5,Au 242.80,0.013
Celda # 11-A,Au 242.80,0.069
Celda # 11-B,Au 242.80,0.097
Celda # 11-C,Au 242.80,0.042
Celda #5-9,Au 242.80,0.033
Celda #(F1+F2),Au 242.80,0.113
NE Tubo 1,Au 242.80,0.001
NE Tubo 2,Au 242.80,0.087
NE Tubo 4,Au 242.80,0.1
NE Tubo 5,Au 242.80,0.022
NE Tubo 6,Au 242.80,0.031
NE Tubo 7,Au 242.80,0.05
Puntual Noroeste,Au 242.80,0.127
Barren Patios,Au 242.80,0.014
Tubo 3,Au 242.80,0.164
Especial 1,Au 242.80,0.133
Especial 2,Au 242.80,0.08
Especial 3,Au 242.80,0.034
Especial 4,Au 242.80,0.028
Especial 5,Au 242.80,0.056
