Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.796
Comp. Cola Columna,Cu 324.75,0.648
Barren,Cu 324.75,0.668
Cabeza puntual retorno,Cu 324.75,0.744
Columna #1,Cu 324.75,0.714
Columna #2,Cu 324.75,0.644
Columna #3,Cu 324.75,0.622
Columna #4,Cu 324.75,0.634
Columna #5,Cu 324.75,0.609
Celda # 11-A,Cu 324.75,0.308
Celda # 11-B,Cu 324.75,0.074
Celda # 11-C,Cu 324.75,0.033
Celda #5-9,Cu 324.75,0.076
Celda #(F1+F2),Cu 324.75,0.804
NE Tubo 1,Cu 324.75,0.022
NE Tubo 2,Cu 324.75,0.423
NE Tubo 4,Cu 324.75,0.116
NE Tubo 5,Cu 324.75,0.111
NE Tubo 6,Cu 324.75,0.11
NE Tubo 7,Cu 324.75,1.616
Puntual Noroeste,Cu 324.75,0.883
Barren Patios,Cu 324.75,0.756
Tubo 3,Cu 324.75,1.73
Especial 1,Cu 324.75,0.141
Especial 2,Cu 324.75,0.034
Especial 3,Cu 324.75,0.383
Especial 4,Cu 324.75,1.193
Especial 5,Cu 324.75,0.067
