Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.185
Cabeza puntual retorno,Cu 324.75,1.193
Celda #(F1+F2),Cu 324.75,1.129
Puntual Noroeste,Cu 324.75,1.080
Tubo 3,Cu 324.75,1.780
Comp. Cola Columna,Cu 324.75,1.285
Barren,Cu 324.75,1.203
Celda # 11-A,Cu 324.75,0.153
Celda # 11-B,Cu 324.75,1.761
Celda # 11-C,Cu 324.75,0.305
Celda #5-9,Cu 324.75,1.665
NE Tubo 1,Cu 324.75,0.120
NE Tubo 2,Cu 324.75,0.117
NE Tubo 4,Cu 324.75,0.430
NE Tubo 5,Cu 324.75,0.094
NE Tubo 6,Cu 324.75,0.072
NE Tubo 7,Cu 324.75,2.210
Barren Patios,Cu 324.75,1.114
Especial 1,Cu 324.75,0.475
Especial 2,Cu 324.75,0.141
Especial 3,Cu 324.75,0.134
Especial 4,Cu 324.75,0.111
Especial 5,Cu 324.75,0.563
Columna #1,Cu 324.75,1.063
Columna #2,Cu 324.75,1.062
Columna #3,Cu 324.75,1.063
Columna #4,Cu 324.75,1.096
Columna #5,Cu 324.75,1.081
