Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,2.388
Celda #(F1+F2),Cu 324.75,2.032
Puntual Noroeste,Cu 324.75,2.001
Tubo 3,Cu 324.75,2.687
Comp. Cola Columna,Cu 324.75,1.577
Barren,Cu 324.75,1.633
Celda # 11-A,Cu 324.75,0.047
Celda # 11-B,Cu 324.75,0.959
Celda # 11-C,Cu 324.75,0.079
Celda # 6-F2,Cu 324.75,0.941
Celda #5-9,Cu 324.75,0.007
NE Tubo 1,Cu 324.75,1.640
NE Tubo 2,Cu 324.75,0.145
NE Tubo 4,Cu 324.75,0.122
NE Tubo 5,Cu 324.75,0.017
NE Tubo 6,Cu 324.75,0.004
NE Tubo 7,Cu 324.75,3.398
Barren Patios,Cu 324.75,1.394
Especial 1,Cu 324.75,0.029
Especial 2,Cu 324.75,0.026
Especial 3,Cu 324.75,0.084
Especial 4,Cu 324.75,0.094
Especial 5,Cu 324.75,0.035
