Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,4.636
Comp. Cola Columna,Cu 324.75,3.632
Barren,Cu 324.75,2.799
Cabeza puntual retorno,Cu 324.75,4.313
Celda # 11-A,Cu 324.75,0.22
Celda # 11-B,Cu 324.75,37.36
Celda # 11-C,Cu 324.75,31.44
Celda # 6-F2,Cu 324.75,19.19
Celda #(F1+F2),Cu 324.75,2.743
NE Tubo 1,Cu 324.75,25.2
Celda #5-9,Cu 324.75,0.186
NE Tubo 2,Cu 324.75,0.326
NE Tubo 4,Cu 324.75,0.645
NE Tubo 5,Cu 324.75,0.207
NE Tubo 6,Cu 324.75,0.179
NE Tubo 7,Cu 324.75,2.753
Puntual Noroeste,Cu 324.75,1.378
Tubo 3,Cu 324.75,1.986
Especial 1,Cu 324.75,0.082
Especial 2,Cu 324.75,0.052
Especial 3,Cu 324.75,0.181
Especial 4,Cu 324.75,0.194
Especial 5,Cu 324.75,0.067
Especial 6,Cu 324.75,0.047
