Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cab Columna,Au 242.80,0.114
Comp. Cola Columna,Au 242.80,0.015
Barren,Au 242.80,0.014
Cabeza puntual retorno,Au 242.80,0.119
Celda # 11-A,Au 242.80,0.061
Celda # 11-B,Au 242.80,0.108
Celda # 11-C,Au 242.80,0.039
Celda # 6-F2,Au 242.80,0.043
Celda #5-9,Au 242.80,0.035
Celda #(F1+F2),Au 242.80,0.126
NE Tubo 1,Au 242.80,0.002
NE Tubo 2,Au 242.80,0.086
NE Tubo 4,Au 242.80,0.107
NE Tubo 5,Au 242.80,0.034
NE Tubo 6,Au 242.80,0.032
NE Tubo 7,Au 242.80,0.048
Puntual Noroeste,Au 242.80,0.135
Barren Patios,Au 242.80,0.018
Tubo 3,Au 242.80,0.172
Especial 1,Au 242.80,0.142
Especial 2,Au 242.80,0.092
Especial 3,Au 242.80,0.03
Especial 4,Au 242.80,0.028
Especial 5,Au 242.80,0.055
Especial 6,Au 242.80,0.005
