Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.311
Cabeza puntual retorno,Cu 324.75,0.407
Celda #(F1+F2),Cu 324.75,0.281
Puntual Noroeste,Cu 324.75,0.171
Tubo 3,Cu 324.75,0.363
Comp. Cola Columna,Cu 324.75,0.224
Barren,Cu 324.75,0.268
Celda # 11-A,Cu 324.75,0.106
Celda # 11-B,Cu 324.75,0.061
Celda # 11-C,Cu 324.75,0.704
Celda # 6-F2,Cu 324.75,0.691
Celda #5-9,Cu 324.75,0.473
NE Tubo 1,Cu 324.75,0.053
NE Tubo 2,Cu 324.75,0.107
NE Tubo 4,Cu 324.75,0.060
NE Tubo 5,Cu 324.75,0.066
NE Tubo 6,Cu 324.75,0.049
NE Tubo 7,Cu 324.75,0.124
Barren Patios,Cu 324.75,0.433
Especial 1,Cu 324.75,0.069
Especial 2,Cu 324.75,0.058
Especial 3,Cu 324.75,0.099
Especial 4,Cu 324.75,0.100
Especial 5,Cu 324.75,2.085
