Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.074
Cabeza puntual retorno,Au 242.80,0.074
Celda #(F1+F2),Au 242.80,0.073
Puntual Noroeste,Au 242.80,0.072
Comp. Cola Columna,Au 242.80,0.009
Barren,Au 242.80,0.007
Celda # 11-A,Au 242.80,0.03
Celda # 11-B,Au 242.80,0.066
Celda # 11-C,Au 242.80,0.078
Celda #5-9,Au 242.80,0.029
Tubo 3,Au 242.80,0.113
NE Tubo 1,Au 242.80,0.011
NE Tubo 2,Au 242.80,0.1
NE Tubo 4,Au 242.80,0.027
NE Tubo 5,Au 242.80,0.026
NE Tubo 6,Au 242.80,0.023
NE Tubo 7,Au 242.80,0.043
Barren Patios,Au 242.80,0.014
Especial 1,Au 242.80,0.084
Especial 2,Au 242.80,0.062
Especial 3,Au 242.80,0.028
Especial 4,Au 242.80,0.019
Especial 5,Au 242.80,0.138
Columna #1,Au 242.80,0.056
Columna #2,Au 242.80,0.042
Columna #3,Au 242.80,0.03
Columna #4,Au 242.80,0.022
Columna #5,Au 242.80,0.011
