Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.569
Comp. Cola Columna,Ag 328.07,0.372
Barren,Ag 328.07,0.382
Cabeza puntual retorno,Ag 328.07,0.566
Columna #1,Ag 328.07,0.521
Columna #2,Ag 328.07,0.507
Columna #3,Ag 328.07,0.482
Columna #4,Ag 328.07,0.451
Columna #5,Ag 328.07,0.367
Celda # 11-A,Ag 328.07,1.527
Celda # 11-B,Ag 328.07,0.06
Celda # 11-C,Ag 328.07,0.473
Celda #5-9,Ag 328.07,4.782
Celda #(F1+F2),Ag 328.07,0.42
Especial 1,Ag 328.07,0.994
Especial 2,Ag 328.07,3.352
Especial 3,Ag 328.07,0.053
Especial 4,Ag 328.07,0.051
Especial 5,Ag 328.07,6.306
NE Tubo 1,Ag 328.07,0.12
NE Tubo 2,Ag 328.07,0.03
NE Tubo 4,Ag 328.07,0.827
NE Tubo 5,Ag 328.07,1.053
NE Tubo 6,Ag 328.07,0.88
NE Tubo 7,Ag 328.07,0.797
Puntual Noroeste,Ag 328.07,0.482
Barren Patios,Ag 328.07,0.376
Tubo 3,Ag 328.07,0.281
