Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Au 242.80,0.042
Columna #2,Au 242.80,0.032
Columna #3,Au 242.80,0.023
Columna #4,Au 242.80,0.011
Columna #5,Au 242.80,0.007
Comp. Cabeza Columna,Au 242.80,0.051
Cabeza puntual retorno,Au 242.80,0.052
Celda # 11-A,Au 242.80,0.03
Celda #5-9,Au 242.80,0.027
Celda #(F1+F2),Au 242.80,0.059
NE Tubo 2,Au 242.80,0.05
NE Tubo 6,Au 242.80,0.136
NE Tubo 7,Au 242.80,0.093
Puntual Noroeste,Au 242.80,0.057
Tubo 3,Au 242.80,0.075
Especial 1,Au 242.80,0.082
Especial 2,Au 242.80,0.126
Especial 3,Au 242.80,0.058
Especial 4,Au 242.80,0.028
Especial 5,Au 242.80,0.092
Comp. Cola Columna,Au 242.80,0.005
Barren,Au 242.80,0.006
Celda # 11-B,Au 242.80,0.005
Celda # 11-C,Au 242.80,0.009
NE Tubo 1,Au 242.80,0.013
NE Tubo 4,Au 242.80,0.006
NE Tubo 5,Au 242.80,0.008
Barren Patios,Au 242.80,0.007
