Analyst,,,,,
Date Started,6/07/2023 12:17 AM  GMT: 4/29/2023 7:17 AM,,,,
Worksheet,LC000682_24,,,,
Comment,,,,,
Methods,"Au,Au",,,,
,,,,,
Method: Au (Flame),,,,,
,,,,,
01/08/2023,01:11:24 a. m.,PATRON,0.894,,mg/L
01/08/2023,01:11:24 a. m.,BLANCO,0.038,,mg/L
01/08/2023,01:11:24 a. m.,REAGENT BLANK,0.006,,mg/L
01/08/2023,01:11:24 a. m.,LC000838-001,0.995,,mg/L
01/08/2023,01:11:24 a. m.,LC000838-002,0.631,,mg/L
01/08/2023,01:11:24 a. m.,LC000838-003,0.577,,mg/L
01/08/2023,01:11:24 a. m.,LC000838-004,0.575,,mg/L
01/08/2023,01:11:24 a. m.,LC000838-005,0.262,,mg/L
01/08/2023,01:11:24 a. m.,LC000838-006,2.047,,mg/L
01/08/2023,01:11:24 a. m.,PATRON,0.896,,mg/L
01/08/2023,01:11:24 a. m.,LC000838-007,0.135,,mg/L
01/08/2023,01:11:24 a. m.,LC000838-008,0.69,,mg/L
01/08/2023,01:11:24 a. m.,LC000838-009,1.33,,mg/L
01/08/2023,01:11:24 a. m.,LC000838-010,0.23,,mg/L
01/08/2023,01:11:24 a. m.,LC000838-011,0.197,,mg/L
01/08/2023,01:11:24 a. m.,LC000838-012,0.114,,mg/L
01/08/2023,01:11:24 a. m.,PATRON,0.917,,mg/L
01/08/2023,01:11:24 a. m.,LC000838-013,0.011,,mg/L
01/08/2023,01:11:24 a. m.,LC000838-014,0.053,,mg/L
01/08/2023,01:11:24 a. m.,LC000838-015,0.451,,mg/L
01/08/2023,01:11:24 a. m.,LC000838-016,0.123,,mg/L
01/08/2023,01:11:24 a. m.,LC000838-017,0.476,,mg/L
01/08/2023,01:11:24 a. m.,LC000838-018,0.647,,mg/L
01/08/2023,01:11:24 a. m.,PATRON,0.895,,mg/L
01/08/2023,01:11:24 a. m.,LC000838-019,0.039,,mg/L
01/08/2023,01:11:24 a. m.,LC000838-020,0.431,,mg/L
01/08/2023,01:11:24 a. m.,LC000838-021,0.828,,mg/L
01/08/2023,01:11:24 a. m.,LC000838-022,0.775,,mg/L
01/08/2023,01:11:24 a. m.,LC000838-023,1.33,,mg/L
01/08/2023,01:11:24 a. m.,LC000838-024,1.388,,mg/L
01/08/2023,01:11:24 a. m.,PATRON,0.904,,mg/L
